,product_sku,total_submitted_orders,avg_m12_low_price,avg_m12_high_price,total_preds,discount_12m,high_price_12m,active_price_12m,snapshot_date,abs_diff_price,orders_diff
565,GRB149P1265,8,8.90000000000005,8.90000000000005,2.12223847210407,60.0,8.9,3.56,2023-10-30,5.34000000000005,5.87776152789593
78002,GRB149P1348,0,24.8999999999999,24.8999999999999,3.04953769594431,70.0,24.9,7.47,2023-10-30,17.4299999999999,-3.04953769594431
78728,GRB149P2322,16,15.8999999999998,15.8999999999998,2.87660226225853,65.0,15.9,5.565,2023-10-30,10.334999999999798,13.12339773774147
99752,GRB149P4280,72,9.89999999999996,11.6142857142856,6.69050699472427,60.0,11.9,4.76,2023-10-30,5.13999999999996,65.30949300527573
59148,GRB149P4301,32,15.1847222222222,19.1708333333332,5.16673052310944,65.0,19.9,6.965,2023-10-30,8.2197222222222,26.83326947689056
29608,GRB149P4302,80,9.89999999999999,9.89999999999999,3.20822289586067,60.0,9.9,3.96,2023-10-30,5.93999999999999,76.79177710413933
52492,GRB149P931,0,24.8999999999999,24.8999999999999,3.01061203330755,70.0,24.9,7.47,2023-10-30,17.4299999999999,-3.01061203330755
111212,GRB14P10563,0,18.9,18.9,5.20638121664524,55.0,18.9,8.505,2023-10-30,10.394999999999998,-5.20638121664524
126892,GRB14P14535,0,139.9,139.9,16.6664037704468,80.0,139.9,27.98,2023-10-30,111.92,-16.6664037704468
70383,GRB14P14536,0,109.9,109.9,12.4411491155624,80.0,109.9,21.98,2023-10-30,87.92,-12.4411491155624
75916,GRB14P14537,24,79.9,79.9,13.6227000653744,75.0,79.9,19.975,2023-10-30,59.925000000000004,10.3772999346256
33111,GRB14P14538,0,29.9,29.9,8.07534195482731,70.0,29.9,8.97,2023-10-30,20.93,-8.07534195482731
43631,GRB14P15021,0,49.9,49.9,10.4232259690762,70.0,49.9,14.97,2023-10-30,34.93,-10.4232259690762
24932,GRB150P104,0,8.89999999999998,8.89999999999998,1.32982729747891,65.0,8.9,3.115,2023-10-30,5.784999999999981,-1.32982729747891
107719,GRB150P1098,0,7.90000000000003,7.90000000000003,1.75073014944792,60.0,7.9,3.16,2023-10-30,4.7400000000000295,-1.75073014944792
74279,GRB150P12357,0,89.9,89.9,29.029719889164,75.0,89.9,22.475,2023-10-30,67.42500000000001,-29.029719889164
54129,GRB150P1418,0,49.9000000000007,49.9000000000007,3.13615952804685,55.0,49.9,22.455,2023-10-30,27.445000000000704,-3.13615952804685
58659,GRB150P1613,0,18.9000000000001,18.9000000000001,1.44793228805065,60.0,18.9,7.56,2023-10-30,11.340000000000103,-1.44793228805065
79869,GRB150P1615,0,8.89999999999999,8.89999999999999,1.36332515627146,65.0,8.9,3.115,2023-10-30,5.7849999999999895,-1.36332515627146
82476,GRB150P1616,0,48.8999999999999,48.8999999999999,3.43679881095886,55.0,48.9,22.005,2023-10-30,26.8949999999999,-3.43679881095886
117251,GRB150P1617,0,41.9000000000001,41.9000000000001,12.9135686457157,55.0,41.9,18.855,2023-10-30,23.045000000000098,-12.9135686457157
51485,GRB150P1618,0,41.8999999999999,41.8999999999999,10.1461919695139,65.0,41.9,14.665,2023-10-30,27.2349999999999,-10.1461919695139
22505,GRB150P1619,0,31.8999999999999,31.8999999999999,7.86948674917221,55.0,31.9,14.355,2023-10-30,17.5449999999999,-7.86948674917221
22251,GRB150P1620,24,7.90000000000006,10.4714285714286,1.55283349752426,60.0,10.9,4.36,2023-10-30,3.5400000000000595,22.44716650247574
25157,GRB150P1621,0,36.9000000000003,36.9000000000003,3.37333909422159,55.0,36.9,16.605,2023-10-30,20.295000000000297,-3.37333909422159
54519,GRB150P1691,0,10.9,10.9,1.58347005397081,55.0,10.9,4.905,2023-10-30,5.995,-1.58347005397081
48026,GRB150P2045,48,69.9000000000007,69.9000000000007,18.0417820215225,75.0,69.9,17.475,2023-10-30,52.4250000000007,29.9582179784775
9245,GRB150P2055,0,12.9,12.9,2.90890055894852,65.0,12.9,4.515,2023-10-30,8.385000000000002,-2.90890055894852
118272,GRB150P2156,0,68.9,68.9,4.84048327803612,55.0,68.9,31.005,2023-10-30,37.89500000000001,-4.84048327803612
24811,GRB150P3271,0,8.8999999999998,8.8999999999998,0.935168169438839,65.0,8.9,3.115,2023-10-30,5.784999999999799,-0.935168169438839
13173,GRB150P3334,0,78.8999999999997,78.8999999999997,5.64716221392155,55.0,78.9,35.505,2023-10-30,43.39499999999969,-5.64716221392155
58831,GRB150P3335,0,41.8999999999998,41.8999999999998,3.50499191507697,50.0,41.9,20.95,2023-10-30,20.9499999999998,-3.50499191507697
3949,GRB150P3336,8,29.9,29.9,5.3685141056776,50.0,29.9,14.95,2023-10-30,14.95,2.6314858943223998
104336,GRB150P3381,40,104.899999999998,109.185714285712,3.69699624180794,80.0,109.9,21.98,2023-10-30,82.919999999998,36.30300375819206
80477,GRB150P3669,0,36.9000000000001,36.9000000000001,9.05667972564697,70.0,36.9,11.07,2023-10-30,25.830000000000098,-9.05667972564697
82962,GRB150P3671,0,15.9,15.9,9.56360018253326,60.0,15.9,6.36,2023-10-30,9.54,-9.56360018253326
61895,GRB150P3708,0,99.8999999999998,99.8999999999998,7.01855576783419,60.0,99.9,39.96,2023-10-30,59.939999999999806,-7.01855576783419
96721,GRB150P3773,24,34.9000000000009,34.9000000000009,6.4133592247963,60.0,34.9,13.96,2023-10-30,20.9400000000009,17.5866407752037
83857,GRB150P3904,8,58.9,58.9,2.51248370856047,60.0,58.9,23.56,2023-10-30,35.34,5.48751629143953
87987,GRB150P3955,0,24.9,24.9,1.76106383651495,65.0,24.9,8.715,2023-10-30,16.185,-1.76106383651495
50790,GRB150P3960,64,39.9000000000001,58.7571428571434,4.57637670636177,70.0,61.9,18.57,2023-10-30,21.330000000000098,59.42362329363823
11325,GRB150P3961,32,39.8999999999998,47.6142857142855,7.18101322650909,60.0,48.9,19.56,2023-10-30,20.3399999999998,24.81898677349091
3449,GRB150P3962,8,46.8999999999999,46.8999999999999,10.7949465215206,70.0,46.9,14.07,2023-10-30,32.8299999999999,-2.7949465215206004
1103,GRB150P3963,16,101.9,101.9,16.8479121923447,75.0,101.9,25.475,2023-10-30,76.42500000000001,-0.847912192344701
32988,GRB150P4026,8,176.9,176.9,2.54583369195461,90.0,176.9,17.69,2023-10-30,159.21,5.45416630804539
100172,GRB150P4152,0,28.9,28.9,2.46518124639988,65.0,28.9,10.115,2023-10-30,18.784999999999997,-2.46518124639988
17558,GRB150P4176,0,8.89999999999999,8.89999999999999,1.45978621393442,55.0,8.9,4.005,2023-10-30,4.89499999999999,-1.45978621393442
48099,GRB150P4205,0,5.90000000000005,5.90000000000005,1.20332957804203,60.0,5.9,2.36,2023-10-30,3.54000000000005,-1.20332957804203
15562,GRB150P4214,0,18.9,18.9,1.51584450900555,55.0,18.9,8.505,2023-10-30,10.394999999999998,-1.51584450900555
51999,GRB150P4215,7,10.9,10.9,1.84882710874081,55.0,10.9,4.905,2023-10-30,5.995,5.15117289125919
39215,GRB150P4460,0,8.89999999999999,8.89999999999999,0.928855374455452,65.0,8.9,3.115,2023-10-30,5.7849999999999895,-0.928855374455452
23846,GRB150P4462,0,68.8999999999998,68.8999999999998,1.53556117415428,70.0,68.9,20.67,2023-10-30,48.229999999999805,-1.53556117415428
97588,GRB150P4463,32,89.8999999999997,89.8999999999997,1.45468664169312,75.0,89.9,22.475,2023-10-30,67.4249999999997,30.54531335830688
126852,GRB150P493,0,26.9000000000001,26.9000000000001,0.993518233299255,50.0,26.9,13.45,2023-10-30,13.450000000000102,-0.993518233299255
1215,GRB150P693,16,31.8999999999999,31.8999999999999,2.3278664201498,55.0,31.9,14.355,2023-10-30,17.5449999999999,13.6721335798502
29505,GRB150P694,0,29.9000000000001,29.9000000000001,2.45798492431641,55.0,29.9,13.455,2023-10-30,16.4450000000001,-2.45798492431641
39525,GRB150P695,0,29.9000000000001,29.9000000000001,2.35186903178692,55.0,29.9,13.455,2023-10-30,16.4450000000001,-2.35186903178692
61328,GRB150P696,0,18.9,18.9,2.11156693100929,55.0,18.9,8.505,2023-10-30,10.394999999999998,-2.11156693100929
23678,GRB150P697,0,8.9,8.9,1.96444378048182,55.0,8.9,4.005,2023-10-30,4.8950000000000005,-1.96444378048182
101703,GRB150P698,32,29.9,29.9,2.62895004451275,55.0,29.9,13.455,2023-10-30,16.445,29.37104995548725
5831,GRB150P71,0,24.8999999999997,24.8999999999997,0.952890682965517,50.0,24.9,12.45,2023-10-30,12.4499999999997,-0.952890682965517
53982,GRB150P72,48,56.900000000001,56.900000000001,4.85511362552643,55.0,56.9,25.605,2023-10-30,31.295000000001,43.14488637447357
88401,GRB150P788,0,8.89999999999999,8.89999999999999,7.48808690905571,50.0,8.9,4.45,2023-10-30,4.4499999999999895,-7.48808690905571
9038,GRB150P820,0,19.8999999999999,19.8999999999999,3.9675700366497,10.0,19.9,17.91,2023-10-30,1.989999999999899,-3.9675700366497
121434,GRB150P824,32,15.9000000000001,15.9000000000001,2.72062013857067,5.0,15.9,15.105,2023-10-30,0.7950000000000994,29.27937986142933
38607,GRB150P826,6,4.89999999999999,4.89999999999999,0.392168069723993,0.0,4.9,4.9,2023-10-30,1.0658141036401503e-14,5.607831930276007
38414,GRB150P831,16,19.9000000000006,19.9000000000006,3.97542368248105,10.0,19.9,17.91,2023-10-30,1.9900000000005988,12.02457631751895
25703,GRB150P834,0,10.9,10.9,1.06249368935823,60.0,10.9,4.36,2023-10-30,6.54,-1.06249368935823
109312,GRB150P835,0,4.89999999999999,4.89999999999999,0.636011682450771,60.0,4.9,1.96,2023-10-30,2.9399999999999897,-0.636011682450771
35073,GRB150P836,0,5.89999999999998,5.89999999999998,0.711020059883595,60.0,5.9,2.36,2023-10-30,3.53999999999998,-0.711020059883595
50246,GRB150P84,0,10.9,10.9,1.81340727210045,50.0,10.9,5.45,2023-10-30,5.45,-1.81340727210045
7055,GRB150P85,0,18.8999999999998,18.8999999999998,4.52549487352371,55.0,18.9,8.505,2023-10-30,10.394999999999799,-4.52549487352371
99427,GRB150P88,8,10.9000000000001,10.9000000000001,1.82719323784113,50.0,10.9,5.45,2023-10-30,5.4500000000001,6.17280676215887
96804,GRB150P89,0,29.9,29.9,2.11648021638393,50.0,29.9,14.95,2023-10-30,14.95,-2.11648021638393
25621,GRB150P92,0,31.9,31.9,2.17009401321411,50.0,31.9,15.95,2023-10-30,15.95,-2.17009401321411
92447,GRB151P11114,0,7.89999999999999,7.89999999999999,0.957019727677107,60.0,7.9,3.16,2023-10-30,4.7399999999999896,-0.957019727677107
58737,GRB151P11115,0,15.9,15.9,1.07977470755577,60.0,15.9,6.36,2023-10-30,9.54,-1.07977470755577
9831,GRB151P11116,0,7.89999999999999,7.89999999999999,1.34641441702843,60.0,7.9,3.16,2023-10-30,4.7399999999999896,-1.34641441702843
604,GRB154P10041,0,5.89999999999999,5.89999999999999,1.35096404701471,60.0,5.9,2.36,2023-10-30,3.53999999999999,-1.35096404701471
29164,GRB154P10168,0,4.89999999999999,4.89999999999999,1.27127224951982,60.0,4.9,1.96,2023-10-30,2.9399999999999897,-1.27127224951982
7023,GRB154P10761,8,6.89999999999999,6.89999999999999,1.58699497580528,60.0,6.9,2.76,2023-10-30,4.13999999999999,6.41300502419472
121987,GRB154P10770,0,7.90000000000001,7.90000000000001,1.10718742012978,60.0,7.9,3.16,2023-10-30,4.74000000000001,-1.10718742012978
26423,GRB154P10904,0,41.9,41.9,1.79729015380144,65.0,41.9,14.665,2023-10-30,27.235,-1.79729015380144
73738,GRB154P12660,0,7.9,7.9,3.32302741706371,60.0,7.9,3.16,2023-10-30,4.74,-3.32302741706371
26154,GRB154P12680,0,29.9,29.9,1.84519863128662,65.0,29.9,10.465,2023-10-30,19.435,-1.84519863128662
52624,GRB154P12681,0,76.9,76.9,3.28197661042213,65.0,76.9,26.915,2023-10-30,49.98500000000001,-3.28197661042213
16463,GRB154P12682,0,29.9,29.9,1.85278035700321,65.0,29.9,10.465,2023-10-30,19.435,-1.85278035700321
119660,GRB154P12683,0,34.9,34.9,2.02161544561386,65.0,34.9,12.215,2023-10-30,22.685,-2.02161544561386
51031,GRB154P12684,0,41.9,41.9,2.2349723726511,65.0,41.9,14.665,2023-10-30,27.235,-2.2349723726511
10821,GRB154P12685,0,59.9,59.9,3.22821994125843,65.0,59.9,20.965,2023-10-30,38.935,-3.22821994125843
88502,GRB154P12706,0,14.9,14.9,1.44011444598436,65.0,14.9,5.215,2023-10-30,9.685,-1.44011444598436
84537,GRB154P12714,0,14.9,14.9,1.77228417992592,60.0,14.9,5.96,2023-10-30,8.940000000000001,-1.77228417992592
10122,GRB154P12715,0,17.9,17.9,1.57609777152538,60.0,17.9,7.16,2023-10-30,10.739999999999998,-1.57609777152538
66736,GRB154P12717,0,17.9,17.9,1.40109184384346,65.0,17.9,6.265,2023-10-30,11.634999999999998,-1.40109184384346
43810,GRB154P12718,0,19.9,19.9,1.41917230188847,65.0,19.9,6.965,2023-10-30,12.934999999999999,-1.41917230188847
123586,GRB154P12719,0,24.9,24.9,1.47039879113436,65.0,24.9,8.715,2023-10-30,16.185,-1.47039879113436
96006,GRB154P13212,0,74.9,74.9,8.29932016134262,65.0,74.9,26.215,2023-10-30,48.685,-8.29932016134262
54338,GRB154P13447,0,26.9000000000001,26.9000000000001,1.79030001908541,65.0,26.9,9.415,2023-10-30,17.485000000000102,-1.79030001908541
7186,GRB154P13605,0,19.9,19.9,1.47917361557484,60.0,19.9,7.96,2023-10-30,11.939999999999998,-1.47917361557484
70342,GRB154P13858,0,29.9,29.9,2.80196642875671,65.0,29.9,10.465,2023-10-30,19.435,-2.80196642875671
91754,GRB154P13859,0,32.9,32.9,3.05533382296562,60.0,32.9,13.16,2023-10-30,19.74,-3.05533382296562
13672,GRB154P13860,0,24.9,24.9,2.64024639129639,65.0,24.9,8.715,2023-10-30,16.185,-2.64024639129639
117327,GRB154P13861,0,15.9,15.9,5.19664686918259,60.0,15.9,6.36,2023-10-30,9.54,-5.19664686918259
58800,GRB154P13862,0,17.9,17.9,5.26487118005753,60.0,17.9,7.16,2023-10-30,10.739999999999998,-5.26487118005753
64271,GRB154P14042,0,10.9,10.9,1.32425843924284,60.0,10.9,4.36,2023-10-30,6.54,-1.32425843924284
23096,GRB154P14043,0,12.9,12.9,1.44248032569885,60.0,12.9,5.16,2023-10-30,7.74,-1.44248032569885
129095,GRB154P14044,0,11.9,11.9,1.3842544183135,60.0,11.9,4.76,2023-10-30,7.140000000000001,-1.3842544183135
94661,GRB154P14045,0,10.9,10.9,1.20792570710182,60.0,10.9,4.36,2023-10-30,6.54,-1.20792570710182
69286,GRB154P14046,16,11.9,11.9,1.3594913110137,60.0,11.9,4.76,2023-10-30,7.140000000000001,14.6405086889863
108796,GRB154P14173,0,12.9,12.9,1.35749630630016,60.0,12.9,5.16,2023-10-30,7.74,-1.35749630630016
23646,GRB154P14909,0,17.9,17.9,1.44839618355036,60.0,17.9,7.16,2023-10-30,10.739999999999998,-1.44839618355036
19445,GRB154P14910,0,49.9,49.9,2.20925077795982,65.0,49.9,17.465,2023-10-30,32.435,-2.20925077795982
2605,GRB154P14941,0,19.9,23.3285714285714,1.24079135805368,60.0,23.9,9.56,2023-10-30,10.339999999999998,-1.24079135805368
72118,GRB154P14942,0,29.9,29.9,1.64305937290192,65.0,29.9,10.465,2023-10-30,19.435,-1.64305937290192
59633,GRB154P14943,0,17.9,17.9,2.86773437261581,60.0,17.9,7.16,2023-10-30,10.739999999999998,-2.86773437261581
121027,GRB154P14944,0,16.9,16.9,2.15807168185711,60.0,16.9,6.76,2023-10-30,10.139999999999999,-2.15807168185711
117606,GRB154P14945,0,23.9000000000001,23.9000000000001,1.66189308464527,60.0,23.9,9.56,2023-10-30,14.340000000000101,-1.66189308464527
126740,GRB154P15876,48,64.8999999999999,64.8999999999999,5.70681256055832,60.0,64.9,25.96,2023-10-30,38.939999999999905,42.29318743944168
101974,GRB154P16893,16,29.9,29.9,4.07461616396904,60.0,29.9,11.96,2023-10-30,17.939999999999998,11.92538383603096
45815,GRB154P17042,0,39.9,39.9,2.47908839583397,60.0,39.9,15.96,2023-10-30,23.939999999999998,-2.47908839583397
51342,GRB154P17043,16,49.9,49.9,3.66953507065773,60.0,49.9,19.96,2023-10-30,29.939999999999998,12.33046492934227
40067,GRB154P17280,48,54.9,63.4714285714286,7.99159854650497,60.0,64.9,25.96,2023-10-30,28.939999999999998,40.00840145349503
100463,GRB154P17281,0,114.9,114.9,2.4190134704113,65.0,114.9,40.215,2023-10-30,74.685,-2.4190134704113
16065,GRB154P17376,0,19.9,19.9,4.6005639731884,60.0,19.9,7.96,2023-10-30,11.939999999999998,-4.6005639731884
114723,GRB154P17379,8,22.9,22.9,3.66787737607956,60.0,22.9,9.16,2023-10-30,13.739999999999998,4.33212262392044
19378,GRB154P17380,24,19.9,24.1857142857143,1.63911251723766,60.0,24.9,9.96,2023-10-30,9.939999999999998,22.36088748276234
28446,GRB154P17381,8,39.9,39.9,5.75726175308228,60.0,39.9,15.96,2023-10-30,23.939999999999998,2.24273824691772
54148,GRB154P17382,8,29.9,29.9,4.37085834145546,60.0,29.9,11.96,2023-10-30,17.939999999999998,3.6291416585445404
45020,GRB154P17751,0,19.9,19.9,8.20771455764771,60.0,19.9,7.96,2023-10-30,11.939999999999998,-8.20771455764771
74149,GRB154P17752,0,12.9,12.9,7.86433893442154,60.0,12.9,5.16,2023-10-30,7.74,-7.86433893442154
58045,GRB154P17781,0,27.9,27.9,3.61302772164345,60.0,27.9,11.16,2023-10-30,16.74,-3.61302772164345
101572,GRB154P17825,40,15.9,15.9,3.0824561715126,60.0,15.9,6.36,2023-10-30,9.54,36.917543828487396
19202,GRB154P17826,24,18.9,18.9,4.87214905023575,60.0,18.9,7.56,2023-10-30,11.34,19.12785094976425
109504,GRB154P17827,0,18.9,18.9,3.74240809679031,60.0,18.9,7.56,2023-10-30,11.34,-3.74240809679031
79278,GRB154P17828,0,24.9,24.9,3.88842150568962,60.0,24.9,9.96,2023-10-30,14.939999999999998,-3.88842150568962
62782,GRB154P17829,48,15.9,15.9,2.46241134405136,60.0,15.9,6.36,2023-10-30,9.54,45.53758865594864
81710,GRB154P17830,8,19.9,19.9,5.83620136976242,60.0,19.9,7.96,2023-10-30,11.939999999999998,2.1637986302375802
21766,GRB154P17831,8,24.9,24.9,2.83957204222679,60.0,24.9,9.96,2023-10-30,14.939999999999998,5.16042795777321
98663,GRB155P10007,0,35.9000000000001,35.9000000000001,1.51071433350444,75.0,35.9,8.975,2023-10-30,26.925000000000097,-1.51071433350444
36584,GRB155P11383,8,14.9,14.9,0.946298032999039,70.0,14.9,4.47,2023-10-30,10.43,7.053701967000961
18530,GRB155P11675,8,69.9,69.9,1.89912758767605,65.0,69.9,24.465,2023-10-30,45.435,6.10087241232395
18192,GRB155P11855,16,34.9000000000001,34.9000000000001,2.04932481050491,65.0,34.9,12.215,2023-10-30,22.685000000000098,13.95067518949509
127626,GRB155P12418,24,57.8999999999999,68.1857142857141,2.96359899640083,60.0,69.9,27.96,2023-10-30,29.9399999999999,21.03640100359917
94382,GRB155P12555,0,6.9,6.9,1.14565567672253,70.0,6.9,2.07,2023-10-30,4.83,-1.14565567672253
4698,GRB155P14225,8,22.9,22.9,2.33779960870743,65.0,22.9,8.015,2023-10-30,14.884999999999998,5.66220039129257
8375,GRB155P15023,0,5.9,5.9,5.51993610709906,15.0,5.9,5.015,2023-10-30,0.8850000000000007,-5.51993610709906
96857,GRB155P17447,0,74.9,74.9,2.58224447071552,55.0,74.9,33.705,2023-10-30,41.19500000000001,-2.58224447071552
99823,GRB156P10036,4,21.9,21.9,0.752406768500805,65.0,21.9,7.665,2023-10-30,14.235,3.247593231499195
61448,GRB156P10257,0,14.9,14.9,0.720779456198215,65.0,14.9,5.215,2023-10-30,9.685,-0.720779456198215
60185,GRB156P10258,0,24.9,24.9,0.771661620587111,65.0,24.9,8.715,2023-10-30,16.185,-0.771661620587111
62499,GRB156P10260,0,21.9,21.9,0.757994078099728,65.0,21.9,7.665,2023-10-30,14.235,-0.757994078099728
42047,GRB156P10261,0,26.9,26.9,0.791987542062998,65.0,26.9,9.415,2023-10-30,17.485,-0.791987542062998
128473,GRB156P10262,0,29.9,29.9,0.831823777407408,65.0,29.9,10.465,2023-10-30,19.435,-0.831823777407408
21010,GRB156P10263,0,29.9,29.9,0.837505768984556,65.0,29.9,10.465,2023-10-30,19.435,-0.837505768984556
110086,GRB156P10264,4,32.9,32.9,0.851603079587221,65.0,32.9,11.515,2023-10-30,21.384999999999998,3.148396920412779
102996,GRB156P10265,0,24.9,24.9,0.774239629507065,65.0,24.9,8.715,2023-10-30,16.185,-0.774239629507065
127727,GRB156P10266,4,29.9,29.9,0.824458334594965,65.0,29.9,10.465,2023-10-30,19.435,3.175541665405035
71879,GRB156P10267,0,32.9,32.9,0.900937296450138,65.0,32.9,11.515,2023-10-30,21.384999999999998,-0.900937296450138
65030,GRB156P10268,0,40.9,40.9,1.04331726208329,65.0,40.9,14.315,2023-10-30,26.585,-1.04331726208329
12969,GRB156P10269,0,37.9,37.9,0.925226978957653,65.0,37.9,13.265,2023-10-30,24.634999999999998,-0.925226978957653
117688,GRB156P10270,0,32.9,32.9,0.851603079587221,65.0,32.9,11.515,2023-10-30,21.384999999999998,-0.851603079587221
34198,GRB156P10271,0,21.9,21.9,0.790093582123518,65.0,21.9,7.665,2023-10-30,14.235,-0.790093582123518
109131,GRB156P10272,0,34.9,34.9,0.880678381770849,65.0,34.9,12.215,2023-10-30,22.685,-0.880678381770849
91775,GRB156P10273,4,40.9,40.9,2.42571604251862,60.0,40.9,16.36,2023-10-30,24.54,1.5742839574813798
114435,GRB156P10274,0,29.9,29.9,0.828573722392321,65.0,29.9,10.465,2023-10-30,19.435,-0.828573722392321
45265,GRB156P10275,0,34.9,34.9,0.877643823623657,65.0,34.9,12.215,2023-10-30,22.685,-0.877643823623657
68328,GRB156P10276,0,29.9,29.9,0.817514348775148,65.0,29.9,10.465,2023-10-30,19.435,-0.817514348775148
88873,GRB156P10277,0,32.9,32.9,0.851603079587221,65.0,32.9,11.515,2023-10-30,21.384999999999998,-0.851603079587221
61943,GRB156P10279,0,39.5666666666667,39.5666666666667,1.07771719992161,65.0,40.9,14.315,2023-10-30,25.2516666666667,-1.07771719992161
8158,GRB156P10280,0,45.9,45.9,1.11573676764965,65.0,45.9,16.065,2023-10-30,29.834999999999997,-1.11573676764965
82986,GRB156P10281,0,41.9,41.9,1.00258709862828,65.0,41.9,14.665,2023-10-30,27.235,-1.00258709862828
64727,GRB156P10282,0,47.9,47.9,1.18853162229061,65.0,47.9,16.765,2023-10-30,31.134999999999998,-1.18853162229061
24752,GRB156P10283,4,57.9,57.9,1.40362174808979,65.0,57.9,20.265,2023-10-30,37.635,2.59637825191021
76024,GRB156P10284,0,38.9,38.9,0.941245131194592,65.0,38.9,13.615,2023-10-30,25.284999999999997,-0.941245131194592
62703,GRB156P10285,0,50.9,50.9,1.2038559615612,65.0,50.9,17.815,2023-10-30,33.084999999999994,-1.2038559615612
115402,GRB156P10286,0,78.9,78.9,4.2016284763813,65.0,78.9,27.615,2023-10-30,51.28500000000001,-4.2016284763813
3293,GRB156P10287,0,89.9,89.9,1.83368686586618,65.0,89.9,31.465,2023-10-30,58.435,-1.83368686586618
127685,GRB156P10288,0,43.9,43.9,1.19771517813206,65.0,43.9,15.365,2023-10-30,28.534999999999997,-1.19771517813206
63899,GRB156P10289,0,54.9,54.9,1.46657984703779,65.0,55.9,19.565,2023-10-30,35.334999999999994,-1.46657984703779
34889,GRB156P10290,0,71.9,71.9,2.01912669837475,65.0,72.9,25.515,2023-10-30,46.385000000000005,-2.01912669837475
71120,GRB156P10291,0,88.9,88.9,1.84509102627635,65.0,88.9,31.115,2023-10-30,57.78500000000001,-1.84509102627635
